curveID,date,taxon,temp_acclim,light_acclim,vpd_acclim,patm_acclim,co2_acclim,Photo,Tleaf,gsw,Ci,Qin,VPDleaf,CO2_r,patm,z,PPFD
80,20201126 16:50:37,RASA,15,250,1000,,420,23.58619572,25.74902258,0.385857717,275.6394378,600.0040968,1.503259453,420.0040323,,85,600
80,20201126 17:04:28,RASA,15,250,1000,,420,22.82641177,29.1838,0.378773256,278.0387745,599.9794516,1.512611039,419.9982258,,85,600
80,20201126 17:18:05,RASA,15,250,1000,,420,21.65344617,31.85821,0.40425439,286.8187162,599.9816667,1.986058569,419.9978,,85,600
80,20201126 17:30:17,RASA,15,250,1000,,420,20.20183899,34.45528,0.402978291,289.8615708,599.9873,2.608144774,419.9739,,85,600
81,20201127 11:03:47,RASA,15,250,1000,,420,10.88874097,7.191091,0.141147696,274.6925321,600.0062333,0.858220754,420.0060667,,85,600
81,20201127 11:14:42,RASA,15,250,1000,,420,12.79959431,8.468291613,0.152274616,260.3615894,600.0125484,0.928444512,420.0074839,,85,600
81,20201127 11:24:33,RASA,15,250,1000,,420,15.81048462,11.23530333,0.184250088,251.9389516,599.9753333,1.088149702,420.0022,,85,600
81,20201127 11:35:50,RASA,15,250,1000,,420,18.29334958,14.16928387,0.226840775,255.0661127,600.0332903,1.273285138,420.0071935,,85,600
81,20201127 11:49:04,RASA,15,250,1000,,420,17.45443572,19.00685161,0.164704338,215.1125107,599.9968065,1.518598529,420.0074516,,85,600
81,20201127 12:00:42,RASA,15,250,1000,,420,18.28615875,22.49126452,0.171686225,212.9691555,599.9243871,1.512483585,420.0070968,,85,600
81,20201127 12:12:22,RASA,15,250,1000,,420,20.96108373,25.42415333,0.235166213,236.0263688,599.9980333,1.506373579,419.9942333,,85,600
81,20201127 12:22:50,RASA,15,250,1000,,420,21.37623494,28.18305667,0.269360043,250.3365613,599.9942,1.548669376,420.0050333,,85,600
81,20201127 12:36:10,RASA,15,250,1000,,420,20.32009663,30.92836,0.278548552,258.7925585,599.9974,2.038258479,420.0042667,,85,600
82,20201127 13:46:55,BOOF,15,250,1000,,420,8.403454324,8.633617097,0.068337278,198.5333396,599.9933226,0.961173234,419.9951935,,85,600
82,20201127 14:03:20,BOOF,15,250,1000,,420,9.505839191,10.45772903,0.07579435,191.4128602,600.021129,1.079666748,419.9739355,,85,600
82,20201127 14:16:41,BOOF,15,250,1000,,420,9.987870571,13.52807,0.077012319,182.2712827,600.0005667,1.325689034,420.0152333,,85,600
82,20201127 14:26:17,BOOF,15,250,1000,,420,9.907468066,16.60581667,0.073998552,174.9231561,599.9688333,1.495545568,419.9796667,,85,600
82,20201127 14:35:53,BOOF,15,250,1000,,420,9.920591846,19.87938387,0.07431303,175.4789391,600.0020968,1.501624425,420.0213548,,85,600
82,20201127 14:47:12,BOOF,15,250,1000,,420,10.59975736,22.74209355,0.086254262,190.5316293,599.9954516,1.499543338,420.0044194,,85,600
82,20201127 14:58:40,BOOF,15,250,1000,,420,11.44024415,25.73519032,0.082826111,163.9434994,600.0027419,1.613354189,419.9975806,,85,600
82,20201127 15:09:48,BOOF,15,250,1000,,420,10.6541344,28.95312333,0.085889433,184.9151075,600.0138,2.172495616,420.0123,,85,600
82,20201127 15:23:13,BOOF,15,250,1000,,420,9.663086709,31.10853548,0.078977189,187.2557145,599.9966452,2.663762329,419.992129,,85,600
83,20201127 16:09:34,BOOF,15,250,1000,,420,11.49281621,7.01127871,0.099474688,203.8107216,599.9842581,0.814932106,419.9982903,,85,600
83,20201127 16:23:20,BOOF,15,250,1000,,420,14.09873898,9.378775,0.127722575,205.2384605,599.9957667,0.922987356,420.0167667,,85,600
83,20201127 16:35:22,BOOF,15,250,1000,,420,16.43437231,12.3720871,0.162155718,213.0857517,599.9936774,1.077026594,420.0215484,,85,600
83,20201127 16:44:13,BOOF,15,250,1000,,420,17.62409113,14.97411,0.181160057,215.6280611,599.9991,1.247075735,420.0158333,,85,600
83,20201127 16:55:34,BOOF,15,250,1000,,420,19.1189772,18.54405333,0.214881356,223.5436595,599.9734333,1.491511234,420.0239,,85,600
83,20201127 17:09:07,BOOF,15,250,1000,,420,21.16947341,22.30288065,0.287754748,242.3600982,600.0281613,1.508274297,419.9916129,,85,600
83,20201127 17:20:42,BOOF,15,250,1000,,420,22.68997081,25.50265806,0.397819988,263.9387343,599.9861935,1.515327256,419.9927097,,85,600
83,20201127 17:32:25,BOOF,15,250,1000,,420,23.11683159,28.65324194,0.592247343,289.6695036,600.0016129,1.519301854,419.9960645,,85,600
83,20201127 17:42:33,BOOF,15,250,1000,,420,22.63967855,30.9605,0.672016209,295.6985797,599.9709667,1.815677263,420.0107667,,85,600
84,20201130 10:09:51,HOVU,15,250,1000,,420,9.565314683,7.136776,0.120795555,275.5294416,600.0035333,0.880584748,420.0095667,,85,600
84,20201130 10:22:12,HOVU,15,250,1000,,420,10.85266467,8.583563226,0.131898014,268.4095037,600.0139032,0.964912244,420.0039032,,85,600
84,20201130 10:33:32,HOVU,15,250,1000,,420,11.07799603,11.87598387,0.105059642,229.9421718,599.9766452,1.237169307,420.0065161,,85,600
84,20201130 10:44:34,HOVU,15,250,1000,,420,11.73801125,14.99535333,0.106190525,219.5730407,599.9765,1.501533246,419.9979667,,85,600
84,20201130 10:56:15,HOVU,15,250,1000,,420,11.00550385,18.05313548,0.097227461,216.2200703,599.9960323,1.499088812,419.8614516,,85,600
84,20201130 11:08:31,HOVU,15,250,1000,,420,12.52362077,21.12547742,0.114109856,219.7135228,599.9932581,1.500260932,419.991,,85,600
84,20201130 11:18:29,HOVU,15,250,1000,,420,14.00557279,23.88082667,0.139503073,232.5213238,599.9891,1.505119201,420.1187,,85,600
84,20201130 11:30:43,HOVU,15,250,1000,,420,14.53293907,26.62178333,0.168897127,252.3785103,600.0013,1.808419799,419.9794333,,85,600
84,20201130 11:42:14,HOVU,15,250,1000,,420,13.685515,29.40707,0.159052242,250.507353,600.0056333,2.330330629,420.0896333,,85,600
85,20201130 12:38:42,HOVU,15,250,1000,,420,11.52652071,8.067685,0.18014024,296.9285599,600.0134333,0.891591797,420.0257667,,85,600
85,20201130 12:50:07,HOVU,15,250,1000,,420,12.4939342,9.623763333,0.180079552,286.4656214,599.9640333,0.993982222,420.0151667,,85,600
85,20201130 13:01:04,HOVU,15,250,1000,,420,13.74845691,12.19637333,0.175528914,269.4737053,600.0178667,1.188409965,420.0017,,85,600
85,20201130 13:21:13,HOVU,15,250,1000,,420,14.58676569,15.42532333,0.172990263,257.1269568,599.9818333,1.473921306,419.9159333,,85,600
85,20201130 13:31:13,HOVU,15,250,1000,,420,15.11880157,18.31536452,0.174711182,252.7812755,599.9786774,1.504438277,419.9649032,,85,600
85,20201130 13:42:27,HOVU,15,250,1000,,420,15.33419705,21.4914871,0.172091025,248.3976053,599.9992581,1.518489123,420.0228065,,85,600
85,20201130 13:55:35,HOVU,15,250,1000,,420,15.46487511,24.27318387,0.191815947,261.5436646,600.0120645,1.510286998,420.0225484,,85,600
85,20201130 14:09:23,HOVU,15,250,1000,,420,15.57135425,27.20654667,0.215880846,272.7452525,600.0041333,1.81014113,419.9917667,,85,600
85,20201130 14:23:06,HOVU,15,250,1000,,420,15.43776165,29.0029129,0.228637277,278.0960582,599.9920645,2.123942713,420.0172581,,85,600
86,20201201 10:10:21,HOVU,35,250,1000,,420,1.418608759,13.6605375,0.370254782,403.4181242,600.0025,1.166574325,420.023,,85,600
86,20201201 10:24:38,HOVU,35,250,1000,,420,1.544601805,16.20434194,0.360092979,400.8572027,599.9940645,1.395048503,420.0202581,,85,600
86,20201201 10:36:26,HOVU,35,250,1000,,420,1.600706813,19.31637097,0.348907158,399.4140741,600.0164194,1.515778019,420.0018065,,85,600
86,20201201 10:49:18,HOVU,35,250,1000,,420,1.806583959,22.69008667,0.322228997,397.5968499,600.0058667,1.52412569,420.0130333,,85,600
86,20201201 11:05:07,HOVU,35,250,1000,,420,1.815986221,26.19364667,0.271971157,396.0998858,599.9961667,1.515871587,419.9948333,,85,600
86,20201201 11:18:29,HOVU,35,250,1000,,420,1.441272283,29.43215333,0.240153373,397.6382601,600.0059667,1.518900198,420.0150667,,85,600
86,20201201 11:32:50,HOVU,35,250,1000,,420,1.327098487,32.42522258,0.240082409,394.7228389,600.012871,2.029225593,419.9994839,,85,600
86,20201201 11:45:37,HOVU,35,250,1000,,420,0.934734137,35.28233871,0.247531668,392.7533042,600.0177742,2.719832026,420.0139355,,85,600
86,20201201 11:58:37,HOVU,35,250,1000,,420,0.302496037,37.8914,0.263705763,392.1844347,599.9480667,3.416098872,420.0071,,85,600
87,20201201 14:03:40,HOVU,35,250,1000,,420,1.575378054,15.54809677,0.380852015,401.8445263,599.9889677,1.363047402,419.9894516,,85,600
87,20201201 14:17:14,HOVU,35,250,1000,,420,1.626957135,17.82582581,0.391573408,400.6262092,600.009129,1.510734602,419.9881613,,85,600
87,20201201 14:31:04,HOVU,35,250,1000,,420,1.821834952,21.07332333,0.329772217,398.3895299,599.9863667,1.518335879,419.9786333,,85,600
87,20201201 14:44:45,HOVU,35,250,1000,,420,1.784669273,24.38359333,0.121386381,384.6192157,600.0032667,1.519390123,419.9799667,,85,600
87,20201201 14:57:57,HOVU,35,250,1000,,420,1.782013757,27.77379333,0.036859782,331.7833772,600.0168333,1.514211069,420.0310667,,85,600
87,20201201 15:19:25,HOVU,35,250,1000,,420,1.734580649,31.06573871,0.047562025,347.5032127,599.9923871,1.992068171,420.0123226,,85,600
87,20201201 15:33:02,HOVU,35,250,1000,,420,1.510693195,33.96460323,0.053733926,355.855205,599.9897097,2.765943188,419.9804839,,85,600
87,20201201 15:43:20,HOVU,35,250,1000,,420,1.334569984,36.63510645,0.059858392,359.9891064,599.9803548,3.559867356,420.0344516,,85,600
87,20201201 15:56:27,HOVU,35,250,1000,,420,0.474512299,39.25029333,0.076383545,379.7264756,599.9649667,4.428139493,419.9875667,,85,600
88,20201123 09:48:20,RASA,15,250,1000,,420,21.87373668,13.86978065,0.397972643,290.6826547,600.0029355,1.094168957,419.9834516,,85,600
88,20201123 10:01:35,RASA,15,250,1000,,420,23.07504682,16.28596,0.418076189,287.2386634,600.0203667,1.262840421,420.0000333,,85,600
88,20201123 10:15:18,RASA,15,250,1000,,420,23.22799366,19.34607,0.382884047,276.8021666,600.0102333,1.506784632,420.0014,,85,600
88,20201123 10:32:07,RASA,15,250,1000,,420,23.18957899,22.60113,0.396698369,280.2282368,600.0026333,1.506195739,420.001,,85,600
88,20201123 10:47:00,RASA,15,250,1000,,420,22.70508634,25.75252,0.427779193,289.237403,599.9725333,1.504354207,419.9999667,,85,600
88,20201123 11:00:15,RASA,15,250,1000,,420,21.95583115,28.82174516,0.475250595,300.9261248,599.9920645,1.502937917,420.0120645,,85,600
88,20201123 11:14:48,RASA,15,250,1000,,420,20.62493441,31.68699677,0.540170635,314.1109086,600.0018387,1.636144563,420.0049677,,85,600
88,20201123 11:28:39,RASA,15,250,1000,,420,18.72156211,33.9313129,0.665016429,327.1064,600.0011935,2.218259429,419.9944516,,85,600
88,20201123 11:42:38,RASA,15,250,1000,,420,15.97106496,36.14859,0.70147974,333.9787953,600.0231667,2.831929783,419.9988,,85,600
88,20201123 11:56:21,RASA,15,250,1000,,420,14.69747206,37.18363333,0.701889557,336.1667209,600.0248333,3.117731536,420.0014667,,85,600
89,20201123 13:18:17,RASA,25,250,1000,,420,18.89773711,14.08668065,0.645251897,336.1354408,600.0030968,0.954264283,419.9891613,,85,600
89,20201123 13:32:30,RASA,25,250,1000,,420,21.58108019,16.21120968,0.610855608,321.3127577,599.9899677,1.116813301,420.0152903,,85,600
89,20201123 13:46:39,RASA,25,250,1000,,420,23.99849664,19.19100323,0.577702747,305.9267181,599.9854839,1.374906022,420.0091935,,85,600
89,20201123 14:00:22,RASA,25,250,1000,,420,25.09289321,22.2353,0.541538484,295.7493699,599.9994,1.512568964,419.9710333,,85,600
89,20201123 14:14:45,RASA,25,250,1000,,420,24.89809299,25.57666452,0.52610953,294.5443783,600.0249677,1.508642148,419.9969355,,85,600
89,20201123 14:29:34,RASA,25,250,1000,,420,24.63399596,28.70054839,0.60722495,305.2174603,600.0074516,1.498021924,420.0010323,,85,600
89,20201123 14:44:23,RASA,25,250,1000,,420,23.76741073,31.65214333,0.678658882,314.0741629,599.9961667,1.593052992,420.0216667,,85,600
89,20201123 14:52:59,RASA,25,250,1000,,420,22.81351133,33.60235333,0.827674971,322.0143696,600.0076333,2.097139061,420.002,,85,600
89,20201123 15:04:58,RASA,25,250,1000,,420,21.29303478,35.90244667,0.940093203,325.3225479,600.0014333,2.740217908,420.0014333,,85,600
89,20201123 15:17:17,RASA,25,250,1000,,420,20.13509384,37.09326452,0.933542901,325.6676932,599.9672581,3.069049342,419.9731935,,85,600
90,20201124 10:23:15,RASA,25,250,1000,,420,19.55555663,14.24832333,0.604518731,332.4797262,599.9990333,0.69497138,420.0115333,,85,600
90,20201124 10:39:04,RASA,25,250,1000,,420,21.2190909,15.95469667,0.583943101,320.3010619,599.9967333,1.114669822,420.0275333,,85,600
90,20201124 10:51:18,RASA,25,250,1000,,420,22.84297793,18.69288065,0.549494172,307.7646461,600.0076129,1.354241951,419.9850645,,85,600
90,20201124 11:02:43,RASA,25,250,1000,,420,23.34943544,21.86930333,0.510891551,299.3837653,600.0094333,1.513832683,419.9784333,,85,600
90,20201124 11:15:11,RASA,25,250,1000,,420,23.25298185,25.25931935,0.488634408,296.6130856,599.9957742,1.512836403,419.9932258,,85,600
90,20201124 11:28:02,RASA,25,250,1000,,420,22.85632019,28.43449333,0.536519334,304.8248239,599.9981667,1.505244651,420.0041333,,85,600
90,20201124 11:42:12,RASA,25,250,1000,,420,22.12252872,31.43904516,0.636973683,316.8915017,599.995871,1.609906612,420.0051613,,85,600
90,20201124 11:53:56,RASA,25,250,1000,,420,21.21342315,33.61554667,0.801170567,325.4967251,599.9908667,2.157804904,419.9968667,,85,600
90,20201124 12:05:46,RASA,25,250,1000,,420,19.87907158,35.77499355,0.887518762,327.8659619,599.9931935,2.744150305,419.9878387,,85,600
90,20201124 12:16:05,RASA,25,250,1000,,420,19.38368337,36.56315,0.948690077,329.2991776,600.0253667,2.941400783,419.9797,,85,600
91,20201124 13:05:40,RASA,35,250,1000,,420,7.691735571,13.84566333,2.271618322,395.1650215,600.0191333,0.566918392,419.9908333,,85,600
91,20201124 13:17:42,RASA,35,250,1000,,420,8.369274642,15.74799667,2.206015507,392.4609377,599.9985,0.64964733,419.9856333,,85,600
91,20201124 13:29:28,RASA,35,250,1000,,420,8.768261827,18.47070323,2.087990518,389.5427408,599.9946129,0.790845547,420.0012258,,85,600
91,20201124 13:50:40,RASA,35,250,1000,,420,8.697872959,21.33927742,1.92151333,387.003813,600.0115484,0.979318754,419.9915484,,85,600
91,20201124 14:02:31,RASA,35,250,1000,,420,8.1003755,24.00200333,1.780311702,385.5662135,600.0162333,1.189138375,419.9915333,,85,600
91,20201124 14:14:24,RASA,35,250,1000,,420,7.207808245,26.77092581,1.618895498,384.2565193,599.9790968,1.459660809,420.0082903,,85,600
91,20201124 14:26:26,RASA,35,250,1000,,420,6.203383941,29.90292903,1.463245748,385.8068542,599.9962258,1.51904081,419.9878387,,85,600
91,20201124 14:37:59,RASA,35,250,1000,,420,5.08492011,32.49140645,1.335911525,385.150183,599.9947742,1.822564377,419.9959355,,85,600
91,20201124 14:49:57,RASA,35,250,1000,,420,3.804674285,34.70056452,1.212533135,382.5041219,599.9930645,2.386520874,419.9939032,,85,600
92,20201124 15:39:05,RASA,35,250,1000,,420,7.014931474,14.19625667,1.200874414,391.6130245,600.0025667,0.758710898,419.9942,,85,600
92,20201124 15:50:23,RASA,35,250,1000,,420,7.539874093,16.37333667,1.112389555,388.0107619,599.9974667,0.901327616,419.9941,,85,600
92,20201124 16:04:33,RASA,35,250,1000,,420,7.866264641,19.0549129,1.001667287,383.9465635,599.9989355,1.11379057,420.0131613,,85,600
92,20201124 16:14:51,RASA,35,250,1000,,420,7.844055852,21.86158387,0.899456557,380.2876163,599.9753871,1.382297955,420.0103226,,85,600
92,20201124 16:35:42,RASA,35,250,1000,,420,7.092436163,25.5293,0.728758662,379.2339469,599.9976333,1.516346436,419.9955333,,85,600
92,20201124 16:47:24,RASA,35,250,1000,,420,6.766951443,28.82678065,0.61745285,378.2727275,600.0026774,1.511790018,419.9724516,,85,600
92,20201124 16:57:32,RASA,35,250,1000,,420,5.945438568,31.96756129,0.502534493,376.7451064,599.9756774,1.738610765,420.0093226,,85,600
92,20201124 17:06:09,RASA,35,250,1000,,420,5.101847675,34.17666333,0.507254779,375.5859775,599.9976,2.333616544,419.999,,85,600
92,20201124 17:19:44,RASA,35,250,1000,,420,3.62193443,37.00352258,0.431031707,374.2071137,599.992129,3.145988492,420.0262581,,85,600
93,20201125 10:16:20,BOOF,25,250,1000,,420,17.98471672,14.34600667,0.228813361,258.6618272,600.0048333,1.278253014,420.0138667,,85,600
93,20201125 10:29:42,BOOF,25,250,1000,,420,18.79505647,16.6567129,0.19277601,226.3745357,599.976,1.503466167,419.9995806,,85,600
93,20201125 10:46:11,BOOF,25,250,1000,,420,22.70154502,19.42733871,0.34337636,269.3806312,599.9885806,1.485938825,420.0160968,,85,600
93,20201125 11:00:50,BOOF,25,250,1000,,420,23.83927672,21.99412333,0.468383285,290.7675219,599.971,1.520411129,419.9881333,,85,600
93,20201125 11:15:08,BOOF,25,250,1000,,420,24.21333527,25.51079,0.454420452,286.6666335,600.0196333,1.492736747,420.0155333,,85,600
93,20201125 11:28:30,BOOF,25,250,1000,,420,25.13179194,27.99293871,0.689604103,310.6362398,599.9824516,1.499425626,420.0091613,,85,600
93,20201125 11:42:03,BOOF,25,250,1000,,420,24.37621192,30.74080667,0.795829821,320.331232,600.0023667,1.50201507,419.9907333,,85,600
93,20201125 11:53:18,BOOF,25,250,1000,,420,23.33800104,32.87187,0.899617968,325.5870017,600.0137667,1.854877398,420.0099667,,85,600
93,20201125 12:05:49,BOOF,25,250,1000,,420,21.96309184,34.68389355,0.968010775,327.8941622,600.0043871,2.331064848,419.9905161,,85,600
93,20201125 12:15:43,BOOF,25,250,1000,,420,21.46695247,35.54043548,0.94717243,326.8308883,600.0046452,2.540825675,419.9783871,,85,600
94,20201125 14:34:47,BOOF,25,250,1000,,420,16.11401015,13.46152,0.400447145,323.0299004,600.0129667,1.059119004,420.0003,,85,600
94,20201125 14:48:03,BOOF,25,250,1000,,420,18.58518488,15.81517742,0.402905947,308.6797267,600.0475484,1.234198708,419.996871,,85,600
94,20201125 15:01:20,BOOF,25,250,1000,,420,20.86381077,18.88122667,0.387995745,291.3188411,600.0125333,1.502394892,419.9992333,,85,600
94,20201125 15:13:52,BOOF,25,250,1000,,420,21.78000333,22.34210323,0.369041875,281.6382373,599.983129,1.513604973,420.0035161,,85,600
94,20201125 15:27:27,BOOF,25,250,1000,,420,22.20189394,25.58756129,0.41945793,290.3453891,600.0140323,1.501890921,419.9693226,,85,600
94,20201125 15:39:00,BOOF,25,250,1000,,420,22.38596574,28.35223333,0.537181533,307.1943648,599.9844,1.504433463,419.9970333,,85,600
94,20201125 15:52:42,BOOF,25,250,1000,,420,21.8304186,31.25116333,0.650116732,320.2352859,600.0083333,1.49659811,420.0006667,,85,600
94,20201125 16:06:22,BOOF,25,250,1000,,420,20.9458109,33.10385,0.793610585,328.1651189,599.9753333,1.954137525,419.9944667,,85,600
94,20201125 16:19:30,BOOF,25,250,1000,,420,19.57606179,34.89834516,0.860466479,331.2454113,599.9735161,2.424062952,419.9853871,,85,600
94,20201125 16:33:12,BOOF,25,250,1000,,420,18.8713863,35.7998129,0.912889753,332.9222074,599.9903226,2.666915213,419.9929032,,85,600
95,20201126 10:17:10,HOVU,25,250,1000,,420,16.16866508,16.10242581,0.183826852,255.1368169,599.9857742,1.489458491,419.9850968,,85,600
95,20201126 10:33:25,HOVU,25,250,1000,,420,17.10488548,18.1481,0.197285856,256.1036059,599.9908387,1.500778422,419.9846452,,85,600
95,20201126 10:49:27,HOVU,25,250,1000,,420,17.88154358,20.77147,0.212329834,259.2057209,600.0207667,1.503804042,419.9973,,85,600
95,20201126 11:06:21,HOVU,25,250,1000,,420,18.63271908,23.63920968,0.238582068,268.0321614,600.0080323,1.503373675,419.9872258,,85,600
95,20201126 11:18:04,HOVU,25,250,1000,,420,19.09552203,26.48372333,0.255035207,272.5702459,599.9827,1.504343819,419.9818,,85,600
95,20201126 11:29:28,HOVU,25,250,1000,,420,19.09469151,29.30066129,0.277512651,282.0141837,600.0067742,1.502546411,419.9617742,,85,600
95,20201126 11:41:57,HOVU,25,250,1000,,420,18.69122155,31.75565,0.329305314,298.5178003,600.0002667,1.920524532,419.9991,,85,600
95,20201126 11:53:51,HOVU,25,250,1000,,420,17.96101305,33.99367,0.351744397,304.445403,599.9972667,2.459739269,419.9993333,,85,600
95,20201126 12:05:09,HOVU,25,250,1000,,420,16.93808689,36.04630667,0.363026759,308.6983986,600.0107333,2.978969891,419.9956667,,85,600
96,20201126 12:52:57,HOVU,25,250,1000,,420,14.39385908,14.9235129,0.301003817,321.4763267,599.963871,1.409323346,420.0107097,,85,600
96,20201126 13:06:34,HOVU,25,250,1000,,420,15.77430796,17.68002903,0.292379766,309.9302524,600.0113548,1.507259319,419.9909032,,85,600
96,20201126 13:19:36,HOVU,25,250,1000,,420,16.70024056,19.88691613,0.284473251,301.6172905,600.0100323,1.50711881,420.0049032,,85,600
96,20201126 13:34:28,HOVU,25,250,1000,,420,17.32140737,22.79432581,0.294658641,300.837507,599.9964839,1.506436079,419.9613871,,85,600
96,20201126 13:55:31,HOVU,25,250,1000,,420,17.90846716,25.91062903,0.288757888,295.1851877,600.0299677,1.50945282,419.9916129,,85,600
96,20201126 14:07:13,HOVU,25,250,1000,,420,17.98038592,28.72590667,0.302071039,298.9818597,600.011,1.509341103,420.0105,,85,600
96,20201126 14:14:48,HOVU,25,250,1000,,420,17.8088384,31.0115,0.332965756,307.2365492,599.9892333,1.703812455,419.9930333,,85,600
96,20201126 14:27:01,HOVU,25,250,1000,,420,17.04349121,33.51708,0.371551038,316.0408621,600.0143333,2.253606878,420.0037333,,85,600
96,20201126 14:40:00,HOVU,25,250,1000,,420,15.92932375,35.60512903,0.390480695,320.9074418,599.9990323,2.831880806,420.0014839,,85,600
97,20201126 15:35:03,RASA,15,250,1000,,420,16.50534075,8.453146452,0.593724576,347.5799881,600.0002903,0.325462883,420.0115161,,85,600
97,20201126 15:44:48,RASA,15,250,1000,,420,19.60323364,10.71110333,0.347413843,293.3895105,600.0063,0.916656923,420.019,,85,600
97,20201126 15:56:58,RASA,15,250,1000,,420,22.73572812,14.32376333,0.428313989,292.3667157,600.0048667,1.102257674,420.0016667,,85,600
97,20201126 16:07:29,RASA,15,250,1000,,420,23.42128174,17.57489677,0.40035818,280.8781951,599.9933226,1.385993336,420.0113548,,85,600
97,20201126 16:21:45,RASA,15,250,1000,,420,24.20473556,20.65764,0.467255624,289.1310904,599.9908667,1.4986264,419.9944,,85,600
97,20201126 16:35:53,RASA,15,250,1000,,420,23.55594716,24.35372,0.489364481,295.574508,600.0224,1.5168385,419.9900667,,85,600
97,20201126 16:49:57,RASA,15,250,1000,,420,23.34549673,27.65299677,0.553802339,304.9311516,600.0572903,1.517793752,419.9962903,,85,600
97,20201126 17:03:40,RASA,15,250,1000,,420,21.95337534,30.39599333,0.574153408,311.2909769,600.0122,1.738464471,419.9942,,85,600
97,20201126 17:17:09,RASA,15,250,1000,,420,19.62370129,32.79594333,0.524368503,312.5964941,600.0085667,2.211530924,419.9965333,,85,600
97,20201126 17:29:30,RASA,15,250,1000,,420,17.61174248,34.62971935,0.485823629,314.4693865,600.0018065,2.623741362,419.984871,,85,600
98,20201127 11:02:39,RASA,15,250,1000,,420,13.07047271,5.43782,0.364982714,338.0058203,600.0032581,0.63009649,420.0199355,,85,600
98,20201127 11:13:37,RASA,15,250,1000,,420,16.32020082,7.704335161,0.381525883,321.1831482,600.0034516,0.730285233,419.9903548,,85,600
98,20201127 11:23:32,RASA,15,250,1000,,420,20.49096604,10.39339677,0.414364069,303.2549752,599.9957742,0.858115612,420.004871,,85,600
98,20201127 11:34:50,RASA,15,250,1000,,420,24.0864614,13.15628333,0.45151621,290.4581952,599.991,1.006595642,420.0116333,,85,600
98,20201127 11:47:49,RASA,15,250,1000,,420,26.63877826,17.74572903,0.452840599,275.4223639,600.0045806,1.353293341,419.9904839,,85,600
98,20201127 11:59:47,RASA,15,250,1000,,420,25.95513818,21.39003226,0.387872359,262.810256,599.9847742,1.513536831,419.9747419,,85,600
98,20201127 12:11:11,RASA,15,250,1000,,420,24.98820103,24.8459,0.375320216,264.837342,599.9909667,1.511198302,420.0042333,,85,600
98,20201127 12:21:45,RASA,15,250,1000,,420,24.13946038,28.02441667,0.40259331,276.3802885,600.0254667,1.504086783,419.9954333,,85,600
98,20201127 12:35:09,RASA,15,250,1000,,420,22.75075031,30.75526,0.412664319,283.0144752,600.0010333,1.921704343,420.0006333,,85,600
99,20201127 13:45:56,BOOF,15,250,1000,,420,7.288962628,7.259225161,0.049425113,162.5546221,599.990871,0.913646986,420.002,,85,600
99,20201127 14:02:21,BOOF,15,250,1000,,420,9.768582678,9.191773871,0.067281566,159.8449772,599.9963871,1.013881317,419.9863871,,85,600
99,20201127 14:15:44,BOOF,15,250,1000,,420,9.845632069,12.31085806,0.064788037,147.7580326,600.0080323,1.257432891,420.0002581,,85,600
99,20201127 14:25:20,BOOF,15,250,1000,,420,9.147652542,15.16435484,0.059371584,144.9202193,599.9439677,1.495608088,420.0043871,,85,600
99,20201127 14:34:44,BOOF,15,250,1000,,420,8.19603614,18.34721613,0.04975341,130.3031198,599.9786452,1.498019771,420.0032903,,85,600
99,20201127 14:46:03,BOOF,15,250,1000,,420,7.921878836,20.94499667,0.052525817,152.805436,600.0005,1.50477233,419.9693333,,85,600
99,20201127 14:57:19,BOOF,15,250,1000,,420,5.959091255,24.04599667,0.039614282,157.8848074,599.9895,1.535675982,420.0058667,,85,600
99,20201127 15:09:04,BOOF,15,250,1000,,420,3.709715784,27.41594516,0.031068464,208.8101245,600.0035484,2.161926779,419.9933226,,85,600
99,20201127 15:21:17,BOOF,15,250,1000,,420,2.39327145,30.89109,0.025838129,249.5737666,599.9850333,2.954530014,420.0432667,,85,600
100,20201127 16:22:23,BOOF,15,250,1000,,420,15.20609068,14.96191667,0.114573213,170.698381,599.9831,0.273784587,419.9965,,85,600
100,20201127 16:35:06,BOOF,15,250,1000,,420,19.24459029,16.76111333,0.313602618,268.159875,599.9831333,1.186124445,419.9732333,,85,600
100,20201127 16:43:30,BOOF,15,250,1000,,420,11.68258137,19.13024839,0.099805338,197.0725256,599.9831935,1.515583923,420.0072903,,85,600
100,20201127 16:54:24,BOOF,15,250,1000,,420,12.4487135,23.20047667,0.102736669,188.6341594,599.9710667,1.525784601,419.9595,,85,600
100,20201127 17:07:32,BOOF,15,250,1000,,420,16.14332683,27.28484667,0.14552215,195.0869615,599.9646,1.665284817,419.9765667,,85,600
100,20201127 17:19:08,BOOF,15,250,1000,,420,18.37269319,30.17125484,0.135850219,149.4679745,600.002129,2.09208914,419.974129,,85,600
100,20201127 17:31:18,BOOF,15,250,1000,,420,19.2149089,33.34646452,0.142745777,145.793388,600.0275161,2.591325515,419.9959032,,85,600
100,20201127 17:41:45,BOOF,15,250,1000,,420,18.61695668,35.76967,0.154665492,166.4631293,600.0008667,3.075446471,419.9907,,85,600
101,20201130 10:08:48,HOVU,15,250,1000,,420,9.24383484,5.120870333,0.110382411,269.2797565,600.0183333,0.775583898,420.006,,85,600
